State,Date_of_Scraping,URL,News_type,News_Dates,News_Titles,News_Shorts
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=7,Statements and Speeches,21 September 2017,Comment of the Ministry of Foreign Affairs of Abkhazia,"Speaking at the 72nd session of the UN General Assembly, the leaders of Poland, Slovakia, Turkey, Lithuania and Estonia made a number of statements condemning human rights violations and encroachment on the sovereignty and territorial integrity of Georgia."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=7,Statements and Speeches,7 September 2017,The Commentary of the MFA of the Republic of Abkhazia,"The meeting of the foreign ministers of Turkey, Azerbaijan and Georgia took place in Baku on September 6, 2017, as it has become known; it resulted in the adoption of the joint declaration, where the parties stressed the need to resolve existing conflicts threatening peaceful and stable development in the region through political dialogue based on principles of international law."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=8,Statements and Speeches,14 August 2017,The Commentary of the MFA of the Republic of Abkhazia,"The troops of the State Council of Georgia under the pretext of protecting the railway invaded the territory of the Republic of Abkhazia on August 14, 1992. Today, 25 years later we recall the outstanding feat of the people of Abkhazia who stood up for the defense of their Motherland from the Georgian aggression."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=8,Statements and Speeches,19 July 2017,Statement of the Ministry of Foreign Affairs of the Republic of Abkhazia,"As it became known, the military exercises of the NATO countries and partners of the ""Noble Partner 2017"" alliance will be held in Georgia from July 30 to August 12. More than 2,800 military personnel from Georgia, USA, Great Britain, Germany, Turkey, Slovenia, Armenia and Ukraine will take part in the exercises."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=8,Statements and Speeches,17 July 2017,The commentary of the Ministry of Foreign Affairs of the Republic of Abkhazia,The recent tragic events which were the result of the death of the Russian citizen who was vacationing with his family in Abkhazia caused serious socio-political and informational resonance.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=8,Statements and Speeches,14 July 2017,Commentary of the MFA of the Republic of Abkhazia,"As it became known, on July 12, 2017, the Permanent Representative of Georgia to the UN had e meeting with UN Secretary General Antonio Guterres during which he stressed the importance of creating international mechanisms for ensuring security and the need to monitor the observance of human rights in Abkhazia and South Ossetia.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=8,Statements and Speeches,13 June 2017,Statement of the Ministry of Foreign Affairs of the Republic of Abkhazia,"The Ministry of Foreign Affairs of the Republic of Abkhazia noticed a number of statements made by the Minister of Foreign Affairs of Lithuania during his visit to Georgia. In particular, the Minister visited the zone adjacent to the Georgian-Abkhazian state border, where he made an appeal to continue the policy of non-recognition and isolation of Abkhazia, and also accused the Russian authorities of annexation."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=8,Statements and Speeches,29 May 2017,Commentary of the Ministry of Foreign Affairs of Abkhazia,"On May 29 2017, at the session of the NATO Parliamentary Assembly in Tbilisi, the draft declaration ""On Supporting Euro-Atlantic Integration of Georgia"" was adopted. 
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=8,Statements and Speeches,15 May 2017,"Interview of the Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove to the newspaper ""Republic of Abkhazia""","Daur Vadimovich Kove was born on March 15, 1979 in the town of Sukhum. In 2000 he graduated from the Bashkir State University, majoring in ""Jurisprudence"", specializing in ""Legal support of foreign economic activity"". From 1995 to 2009 he worked as a referent, adviser, then Plenipotentiary Representative of the Republic of Abkhazia in the Republic of Bashkortostan. From 2005 to 2010, he served as the head of the International department, worked as the Deputy Foreign Minister of the Republic of Abkhazia."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=8,Statements and Speeches,29 April 2017,Commentary by the Ministry of Foreign Affairs of Abkhazia,"As it became known, on April 24 this year the Georgian Ambassador to Israel met with the Patriarch of Jerusalem Theophilus III and discussed issues related to the visit of pilgrims from Abkhazia, who visit the Holy Land every year on the eve of Easter.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=8,Statements and Speeches,21 April 2017,Comment of the MFA of the Republic of Abkhazia,"On April 19, 2017, the Committee of the Deputy Ministers of the Council of Europe considered the 15th consolidated report on the ""conflict in Georgia"" prepared by the Secretary General of the Council of Europe, Thorbjørn Jagland, in which serious human rights violations are noted in Abkhazia and South Ossetia.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=8,Statements and Speeches,18 April 2017,Statement of the Ministry of Foreign Affairs of Abkhazia,"Recently, the ""angry"" statements of Georgian officials – starting from officials of the Georgian Foreign Ministry to the President - in connection with the upcoming working visit of the Russian Foreign Minister Sergey Lavrov to the Republic of Abkhazia have increased. It was said about the ""illegality"" of the Russian Foreign Ministry's visit to Abkhazia and, of course, about the ""territorial integrity of Georgia"".

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=9,Statements and Speeches,7 April 2017,Statement of the Ministry of Foreign Affairs of Abkhazia,"The Ministry of Foreign Affairs of the Republic of Abkhazia received with deep concern the missile strikes on government forces of the Syrian Arab Republic inflicted by the US on the night of April 7.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=9,Statements and Speeches,14 March 2017,Comment of the MFA of the Republic of Abkhazia,"On March 12, the Georgian Foreign Ministry issued a statement condemning the past elections to the Parliament of the Republic of Abkhazia.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=9,Statements and Speeches,7 March 2017,Comment of the MFA of the Republic of Abkhazia,"On March 6, the US State Department's press service issued a statement expressing ""deep concern"" about the closure of two checkpoints on the state border of the Republic of Abkhazia across the Ingur River."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=9,Statements and Speeches,1 March 2017,Statement by the Foreign Ministry of Abkhazia,"On February 28 the NATO spokesman O. Lungesku made a statement in which she called on the authorities of Abkhazia not to close the crossing points on the state border with Georgia.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=9,Statements and Speeches,28 February 2017,Comment of the MFA of the Republic of Abkhazia,"On February 25, the press service of the High Representative of the Union for Foreign Affairs and Security Policy Federica Mogherini issued a statement expressing ""concern"" about the planned closure of the two crossing points Bgoura (Otobaya) and Bataiguara (Nabakevi) at the state border on the Ingur River.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=9,Statements and Speeches,27 February 2017,Comment by the Abkhazian Foreign Ministry,"The Foreign Ministry of Abkhazia was amazed to learn the statement by the Special Representative of the Prime Minister of Georgia for relations with Russia Zurab Abashidze, which he made in an interview with the Tbilisi TV company ""Starvision"". Mr. Z. Abashidze expressed his ""conviction"" that Russia will sooner or later withdraw recognition of Abkhazia's independence.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=9,Statements and Speeches,22 February 2017,Comment by the Abkhazian Foreign Ministry,"We noticed the statement of the Georgian President G. Margvelashvili, which states that the Georgian law enforcement agencies have stopped the import of radioactive materials from the territory of Abkhazia.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=9,Statements and Speeches,10 February 2017,Comment by the Abkhazian Foreign Ministry,"On February 9, the LDPR leader Vladimir Zhirinovsky allowed himself a number of incorrect statements addressed to the Republic of Abkhazia on the Russian TV channel ""Russia 1"".

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=9,Statements and Speeches,11 January 2017,Comment by the Abkhazian Foreign Ministry,"The Ministry of Foreign Affairs of the Republic of Abkhazia noticed the information voiced by Georgian officials on the fact of damage to a monument of historical and cultural heritage during the construction of the range supposedly in the Tsebelda village of the Gulripsh district of Abkhazia.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=9,Statements and Speeches,30 November 2016,Abkhaz Foreign Ministry sent a note of condolence to the Ministry of Foreign Affairs of the Federative Republic of Brazil.,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolence to the Ministry of Foreign Affairs of the Federative Republic of Brazil in connection with the death of people in a plane crash in Cerro Gordo (the municipality of La Unión, Colombia).

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=10,Statements and Speeches,20 November 2016,"Comment by the Abkhaz Foreign Ministry in connection with military exercises, ""NATO-Georgia 2016""","On November 20 were completed the command and staff exercises ""NATO-Georgia 2016"". The exercises were held in the Joint training and assessment center in the Center of support to the exercises and military education ""Krtsanisi"". The exercise was attended by more than 250 military personnel from 13 countries.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=10,Statements and Speeches,18 November 2016,Statement by the Foreign Ministry of Abkhazia,"On November 16 the Committee of Deputy Ministers discussed the 14th consolidated report on the conflict in Georgia, which was prepared by the Council of Europe Secretary General Thorbjorn Jagland.

Traditionally, the report notes the Council of Europe's commitment to Georgia's territorial integrity and inter-state relations between the Republic of Abkhazia and the Russian Federation are characterized as ""occupation"" by Russia of Abkhazia. A significant part of the report is devoted to the discussion of the situation of human rights in the Republic of Abkhazia.



"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=10,Statements and Speeches,15 November 2016,Comment by the Ministry of Foreign Affairs of Abkhazia,"On November 10, the first issue of the monthly topical annex «Sabah ABHAZYA» (publishing house «Sabah») with a circulation of 36 thousand copies was published in the Turkish Republic.

s in the future."
