State,Date_of_Scraping,URL,News_type,News_Dates,News_Titles,News_Shorts
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=7,Notes,23 February 2019,The Ministry of Foreign Affairs of Abkhazia congratulated the Ministry of Foreign Affairs of Russia on the Fatherland Defender Day.,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the Russian Federation on the occasion of the Fatherland Defender Day.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=7,Notes,23 February 2019,The Ministry of Foreign Affairs of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the PMR,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the Pridnestrovian Moldavian Republic in connection with the Fatherland Defender Day.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=7,Notes,5 January 2019,Daur Kove congratulated Alan Elbakiev on the occasion of his birthday,"Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia congratulated Alan Elbakiyev, the Ambassador Extraordinary and Plenipotentiary of the Republic of Abkhazia in the Republic of South Ossetia on the occasion of his birthday."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=8,Notes,24 December 2018,Daur Kove sent a congratulatory note to Vitaly Ignatiev on the occasion of the PMR Constitution Day,"Daur Kove, Minister of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to Vitaly Ignatiev, the Minister of Foreign Affairs of the Pridnestrovian Moldavian Republic on the occasion of the national holiday the Constitution Day of Transdniestria.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=8,Notes,12 December 2018,The Ministry of Foreign Affairs of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the Russian Federation on the occasion of the celebration of the Constitution Day,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the Russian Federation on the occasion of the celebration of the Constitution Day of Russia.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=8,Notes,10 December 2018,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the Republic of Artsakh ,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the Republic of Artsakh on the occasion of the Day of Referendum on State Independence and Constitution Day.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=8,Notes,7 December 2018,The Ministry of Foreign Affairs of Abkhazia sent a note of condolences to the Ministry of Foreign Affairs of the Republic of Armenia,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolences to the Ministry of Foreign Affairs of the Republic of Armenia on the occasion of the 30-th anniversary of the earthquake in Armenia.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=8,Notes,28 November 2018,"Daur Kove congratulated Denis Moncada Colindres, the Minister of Foreign Affairs of the Republic of Nicaragua on the occasion of his jubilee","Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to Denis Moncada Colindres, the Minister of Foreign Affairs of the Republic of Nicaragua on the occasion of the jubilee."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=8,Notes,8 November 2018,Daur Kove congratulated Grigory Karasin on his birthday,"Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia congratulated Grigory Karasin, the Deputy Minister of Foreign Affairs of the Russian Federation on his birthday.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=8,Notes,29 October 2018,The Ministry of Foreign Affairs of Abkhazia sent a note of condolences to the Ministry of Foreign Affairs of the Republic of Indonesia,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolences to the Ministry of Foreign Affairs of the Republic of Indonesia in connection with the crash of an airliner on the west coast of Java, which caused the death of 189 passengers."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=8,Notes,17 October 2018,Abkhaz Foreign Ministry expresses deep condolences to the families of those who were killed in the result of the explosion in Kerch,"More than ten people were killed, many persons were injured in the result of the explosion at the Polytechnic College of the city of Kerch (Republic of Crimea, Russian Federation) on October 17,2018."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=8,Notes,22 September 2018,The Foreign Ministry of Abkhazia sent a note of condolences to the Ministry of Foreign Affairs of the Islamic Republic of Iran,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolences to the Ministry of Foreign Affairs of the Islamic Republic of Iran in connection with the terrorist attack in the Iranian city of Ahvaz.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=8,Notes,20 September 2018,MFA of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of South Ossetia,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to the Ministry of
Foreign Affairs of the Republic of South Ossetia in connection with the 28-th anniversary of the
Independence Day.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=9,Notes,15 September 2018,Abkhazian Foreign Ministry sent a congratulatory note to the Ministry of Foreign Affairs of the Republic of Nicaragua on the occasion of Independence Day,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the Republic of Nicaragua on the occasion of Independence Day.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=9,Notes,13 September 2018,Sergey Lavrov congratulated Daur Kove on the 10-th anniversary of the establishment of diplomatic relations between the Republic of Abkhazia and the Russian Federation,"Sergey Lavrov, the Minister of Foreign Affairs of the Russian Federation sent a congratulatory telegram to Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia on the occasion of the 10-th anniversary of the establishment of diplomatic relations between the Republic of Abkhazia and the Russian Federation."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=9,Notes,13 September 2018,Daur Kove sent a congratulatory note to Sergey Lavrov,"Daur Kove, The Minister of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to Sergey Lavrov, the Minister of Foreign Affairs of the Russian Federation on the occasion of the 10-th anniversary of the establishment of the diplomatic relations between the Republic of Abkhazia and the Russian Federation."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=9,Notes,3 September 2018,Daur Kove sent a congratulatory note to Denis Ronaldo Moncada Kolindres,"The Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove sent a congratulatory note to Denis Ronaldo Moncada Colindres, the Minister of Foreign Affairs of the Republic of Nicaragua, on the occasion of the tenth anniversary of the recognition of the sovereignty and independence of the Republic of Abkhazia by the Republic of Nicaragua."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=9,Notes,6 August 2018,"Abkhazian Foreign Ministry condemns the assassination attempt of Nicolas Maduro, the President of Venezuela ","The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note to the Ministry of Foreign Affairs of the Bolivarian Republic of Venezuela in connection with the assassination attempt of Nicolas Maduro Moros, the President of Venezuela."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=9,Notes,23 July 2018,Daur Kove congratulated Masis Mailyan on the occasion of the anniversary of the establishment of the Foreign Ministry of the Artsakh Republic  ,"Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to Masis Mailyan, the Minister of Foreign Affairs of the Artsakh Republic on the occasion of the anniversary of the establishment of the Ministry of Foreign Affairs of the Artsakh Republic."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=9,Notes,19 July 2018,The MFA of the Republic of Abkhazia sent the congratulatory note to the MFA of the Republic of Nicaragua,The Ministry of Foreign Affairs of the Republic of Abkhazia sent the congratulatory note to the Ministry of Foreign Affairs of Nicaragua on the occasion of the celebration of the 39-th anniversary of the victory over the Sandinista revolution.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=9,Notes,6 July 2018,Daur Kove congratulated Jorge Alberto Arreaza Montserrat on the occasion of the Independence Day of the Bolivarian Republic of Venezuela,"Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to Jorge Alberto Arreaza Montserrat, the Minister of Foreign Affairs of the Bolivarian Republic of Venezuela on the occasion of the Independence Day of Venezuela."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=9,Notes,5 July 2018,Daur Kove congratulated Vitaly Ignatyev on the occasion of his birthday.,"Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to Vitaly Ignatyev, the Minister of Foreign Affairs of the Pridnestrovian Moldavian Republic on the occasion of his birthday."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=9,Notes,19 June 2018,The Abkhazian Foreign Ministry sent a note of condolences to the Ministry of Foreign Affairs of the PMR on the occasion of the 26-th anniversary of the Day of Remembrance and Sorrow for those who were killed in the city of Bendery,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolences to the Ministry of Foreign Affairs of the Pridnestrovian Moldavian Republic on the occasion of the 26-th anniversary of the Day of Remembrance and Sorrow for the victims in the city of Bendery.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=10,Notes,12 June 2018,Daur Kove sent the congratulatory note to Sergey Lavrov on the occasion of the celebration of the Day of Russia.,"Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia sent the congratulatory note to Sergey Lavrov, the Minister of Foreign Affairs of the Russian Federation on the occasion of the celebration of the Day of Russia."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=10,Notes,6 June 2018,Daur Kove congratulated Jorge Alberto Arreaza Monserrat on the occasion of his birthday,"Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia congratulated Jorge Alberto Arreaza Monserrat, the Minister of Foreign Affairs of the Bolivarian Republic of Venezuela on the occasion of his 45th birthday."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=10,Notes,29 May 2018,"Daur Kove congratulated Dmitry Medoev on the 26th anniversary of the formation of the Ministry of Foreign Affairs of the Republic of South Ossetia May 29, 2018 ","Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia congratulated Dmitry Medoyev, the Minister of Foreign Affairs of the Republic of South Ossetia on the Day of the adoption of the Act on the Independence of the Republic of South Ossetia."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=10,Notes,21 May 2018,Abkhazian Foreign Ministry sent a note of condolences to the Ministry of Foreign Affairs of the Republic of South Ossetia,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolence to the Ministry of Foreign Affairs of the Republic of South Ossetia on the occasion of the anniversary of the Zara tragedy.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=10,Notes,8 April 2018,The MFA of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of South Ossetia,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the Republic of South Ossetia on the occasion of the celebration of the Constitution Day.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=10,Notes,27 March 2018,The Abkhazian Foreign Ministry sent a note of condolences to the Russian Foreign Ministry,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolence to the Ministry of Foreign Affairs of the Russian Federation on the occasion of the tragic death of the citizens in the fire in the commercial center of the city of Kemerovo.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=10,Notes,15 March 2018,The congratulations on the occasion of his birthday are still sent to the Abkhazian Foreign Minister,"Greetings came from Semyon Grigoriev, the Ambassador Extraordinary and Plenipotentiary of the Russian Federation to the Republic of Abkhazia; Igor Akhba, the Ambassador Extraordinary and Plenipotentiary of the Republic of Abkhazia to Russia; Vadim Krasnoselsky, the President of the Pridnestrovian Moldavian Republic; Vitaly Ignatiev"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=10,Notes,15 March 2018,Congratulations to Daur Kove from the staff of the Ministry of Foreign Affairs,"The staff of the Ministry of Foreign Affairs of the Republic of Abkhazia congratulated Daur Kove, the Foreign Minister on his birthday.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=10,Notes,6 March 2018,The Abkhazian Foreign Ministry sent a note of condolence to the Russian Foreign Ministry,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolence to the Ministry of Foreign Affairs of the Russian Federation in connection with the crash of the Russian military transport aircraft An-26 in Syria.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=10,Notes,2 March 2018,The Foreign Ministry of Abkhazia sent a note of condolences to the Ministry of Foreign Affairs of the Pridnestrovian Moldavian Republic.,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolences to the Ministry of Foreign Affairs of the Pridnestrovian Moldavian Republic on the occasion of the beginning of the large-scale aggression of the Republic of Moldova against the Pridnestrovian Moldavian Republic.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=11,Notes,18 February 2018,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolences to the Ministry of Foreign Affairs of the Islamic Republic of Iran,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolences to the Ministry of Foreign Affairs of the Islamic Republic of Iran in connection with the crash of Iran Aseman Airlines plane in the Isfahan province.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=11,Notes,12 February 2018,The Abkhazian MFA expresses the condolences over the death of the people in the plane crash in Moscow region,The Ministry of Foreign Affairs of the Republic of Abkhazia received with deep sorrow the news about the crash of the AN-148 aircraft of the Saratov Airlines which killed 71 people including 6 crew members near the village of Stepanovskoe in the Moscow region. This terrible tragedy was the sharp pain in the hearts of the inhabitants of Abkhazia.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=11,Notes,10 February 2018,Daur Kove congratulated Vitaly Ignatyev on the Day of the Diplomatic Official,"Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia congratulated Vitaly Ignatyev, the Minister of Foreign Affairs of the Pridnestrovian Moldavian Republic on the Day of the Diplomatic Official."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=11,Notes,10 February 2018,Daur Kove congratulated Sergey Lavrov on the Day of the Diplomatic Official,Daur Kove congratulated Sergey Lavrov on the Day of the Diplomatic Official
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=11,Notes,5 February 2018,Daur Kove congratulated Igor Akhba on the occasion of his birthday,"Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia congratulated Igor Akhba, the Ambassador Extraordinary and Plenipotentiary of the Republic of Abkhazia to the Russian Federation on the occasion of his birthday."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=11,Notes,29 December 2017,Congratulations on the occasion of the coming New Year and Christmas are coming in the name of Daur Kove,The Foreign Minister of Abkhazia continues to receive congratulations on the occasion of coming New Year and Christmas.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=11,Notes,24 December 2017,Daur Kove congratulated Vitaly Ignatiev on the occasion of the 22-nd anniversary of the adoption of the Constitution of the PMR,"Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia congratulated Vitaly Ignatiev, the Minister of Foreign Affairs of the PMR on the occasion of the 22-nd anniversary of the adoption of the Constitution of the Pridnestrovian Moldavian Republic."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=11,Notes,18 December 2017,The Ministry of Foreign Affairs of Abkhazia sent a note to the Foreign Ministry of Nauru,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note to the Department of Foreign Affairs and Trade of the Republic of Nauru on the occasion of the eighth anniversary of the establishment of the diplomatic relations with the Republic of Nauru.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=11,Notes,13 December 2017,Daur Kove congratulated Sergey Lavrov on the occasion of the Constitution Day of the Russian Federation,"Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to Sergey Lavrov, the Minister of Foreign Affairs of the Russian Federation on the occasion of the Constitution Day."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=11,Notes,11 December 2017,The Ministry of Foreign Affairs of the Republic of Abkhazia congratulates Sokrat Jinjolia with 80-th jubilee,"The leadership and staff of the Ministry of Foreign Affairs of the Republic of Abkhazia congratulates Sokrat Jinjolia, the state and public figure, a member of the Public Chamber of Abkhazia, the Chevalier of the Order of Ahdz-Apsha of the second degree on his 80-th birthday."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=12,Notes,10 December 2017,MFA of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the Republic of Artsakh ,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the Republic of Artsakh on the occasion of the significant holidays - the Day of the Referendum on State Independence and the Constitution Day.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=12,Notes,7 December 2017,The Abkhazian Foreign Ministry sent a note of condolences to the Ministry of Foreign Affairs of the Republic of Armenia. ,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note of condolences to the Ministry of Foreign Affairs of the Republic of Armenia on the occasion of the anniversary of the devastating earthquake that occurred on December 7, 1988."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=12,Notes,28 November 2017,Daur Kove congratulated the Minister of Foreign Affairs of the Republic of Nicaragua on his birthday.,"Daur Kove, The Minister of Foreign Affairs of the Republic of Abkhazia congratulated Denis Ronaldo Moncada,the Minister of Foreign Affairs of the Republic of Nicaragua on occasion of his birthday."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=12,Notes,26 November 2017,The Constitution Day of the Republic of Abkhazia,"The date of November 26, 1994 became an important milestone in the recent history of Abkhazia. The fundamental law adopted on this day allowed a period that was difficult for our Republic to preserve state foundations, strengthen independence and sovereignty and create the necessary conditions for the country's full development. Constitutional norms are firmly established in the state building and social life of Abkhazia."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=12,Notes,23 November 2017,Daur Kove congratulated the Minister of Foreign Affairs of the Republic of South Ossetia on the Day of Courage and National Unity,"Daur Kove, the Foreign Minister sent a congratulatory note to Dmitry Medoyev, the Minister of Foreign Affairs of the Republic of South Ossetia on the occasion of the Day of Courage and National Unity."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=12,Notes,4 November 2017,Daur Kove congratulated Sergey Lavrov on the Day of National Unity,"Daur Kove, the Minister of Foreign Affairs of Abkhazia congratulated Sergey Lavrov, the Foreign Minister of the Russian Federation on the Day of National Unity.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=12,Notes,18 October 2017,Daur Kove congratulated Aleko Gvaramia on the 85-th anniversary of the Abkhaz State University.,Daur Kove congratulated Aleko Gvaramia on the 85-th anniversary of the Abkhaz State University
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=12,Notes,14 October 2017,"The Abkhazian MFA expresses condolences to the relatives and friends of Walid Hamdi Abaz Marshan, General in connection with his untimely death.","The Ministry of Foreign Affairs of the Republic of Abkhazia expresses its sincere condolences to the family and friends of Walid Hamdi Abaz Marshyan, the General in connection with his untimely death after a long and serious illness."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=12,Notes,5 October 2017,The Ministry for Foreign Affairs of Abkhazia sent the congratulatory note to the Ministry for Foreign Affairs of the Republic of Vanuatu on the occasion of the Constitution Day,The Ministry for Foreign Affairs of the Republic of Abkhazia sent the congratulatory note to the Ministry for Foreign Affairs of the Republic of Vanuatu on the occasion of the Constitution Day.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=12,Notes,1 October 2017,MFA of Abkhazia sent the congratulatory note to the Foreign Ministry of Tuvalu on the occasion of the Independence Day. ,The Ministry for Foreign Affairs of the Republic of Abkhazia sent the congratulatory note to the Ministry for Foreign Affairs of Tuvalu on the occasion of the Independence Day.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=13,Notes,20 September 2017,The Foreign Ministry of Abkhazia sent the note to the Secretariat of Foreign Affairs of the United Mexican States.,The Ministry of Foreign Affairs of the Republic of Abkhazia sent the note of condolences to the Secretariat of Foreign Affairs of the United Mexican States in connection with the September 19 earthquake in Mexico which caused numerous casualties as well as significant destruction.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=13,Notes,20 September 2017,The Abkhazian Foreign Ministry sent the note to the Ministry of Foreign Affairs of the Republic of South Ossetia in connection with the 27th anniversary of the independence of the republic.,The Ministry of Foreign Affairs of the Republic of Abkhazia sent the congratulatory note to the Ministry of Foreign Affairs of the Republic of South Ossetia in connection with the 27th anniversary of the independence of the republic.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=13,Notes,10 September 2017,The Abkhaz Ministry of Foreign Affairs sent the note to the Ministry of Foreign Affairs of the Republic of Venezuela on the occasion of the eighth anniversary of Venezuela's recognition of the independence and state sovereignty of Abkhazia.,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent the note to the Ministry of Foreign Affairs of the Bolivarian Republic of Venezuela on the occasion of the eighth anniversary of Venezuela's recognition of the independence and state sovereignty of Abkhazia.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=13,Notes,3 September 2017,The Abkhazian Foreign Ministry sent the note to the Ministry of Foreign Affairs of the Republic of Nicaragua.,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a note to the Ministry of Foreign Affairs of the Republic of Nicaragua on the occasion of the ninth anniversary of the recognition of independence and state sovereignty of the Republic of Abkhazia by the Republic of Nicaragua.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=13,Notes,2 September 2017,MFA of Abkhazia sent the congratulatory note to the Ministry of Foreign Affairs of the Republic of Artsakh.,The Ministry of Foreign Affairs of the Republic of Abkhazia sent the congratulatory note to the Ministry of Foreign Affairs of the Republic of Artsakh on the occasion of the 26th anniversary of the independence of the Artsakh Republic.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=13,Notes,1 September 2017,The Ministry of Foreign Affairs of Abkhazia sent the congratulatory note to the Ministry of Foreign Affairs of the PMR on the occasion of the 27th anniversary of the founding of the Republic.,The Ministry of Foreign Affairs of the Republic of Abkhazia sent the congratulatory note to the Ministry of Foreign Affairs of the PMR on the occasion of the 27th anniversary of the founding of the Republic.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=13,Notes,4 August 2017,Daur Kove congratulated Zaur Gvadzhava on his birthday,"Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia congratulated Zaur Gvadzhava, the Ambassador Extraordinary and Plenipotentiary of the Republic of Abkhazia to the Bolivarian Republic of Venezuela and concurrently in the Republic of Nicaragua, on his birthday."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=13,Notes,3 August 2017,Daur Kove congratulated Jorge Alberto Arreas Montserrat on his appointment as the Minister of Foreign Affairs of the Bolivarian Republic of Venezuela,"Daur Kove, The Minister of Foreign Affairs of the Republic of Abkhazia congratulated Jorge Alberto Arreas Montserrat on his appointment as the Minister of Foreign Affairs of the Bolivarian Republic of Venezuela
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=13,Notes,30 July 2017,The Abkhazian Foreign Ministry sent a congratulatory note to the Ministry of Foreign Affairs of the Republic of Vanuatu on the occasion of the Independence Day,"The Ministry of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the Republic of Vanuatu on the occasion of the Independence Day.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=13,Notes,28 July 2017,Daur Kove congratulated Karen Mirzoyan on the occasion of the 24th anniversary of the foundation of the Ministry of Foreign Affairs of the Nagorno-Karabakh Republic.,"Daur Kove ,  the Minister of Foreign Affairs of the Republic of Abkhazia congratulated Karen Mirzoyan, the NKR Minister of Foreign Affairs on the occasion of the 24th anniversary of the formation of the Ministry of Foreign Affairs of the Nagorno-Karabakh Republic."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=14,Notes,19 July 2017,The Ministry of Foreign Affairs of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the Republic of Nicaragua on the occasion of the celebration of the 38th anniversary of the Sandinista Revolution.,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the Republic of Nicaragua on the occasion of the celebration of the 38th anniversary of the Sandinista Revolution.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=14,Notes,5 July 2017,MFA of Abkhazia has sent the congratulatory note to the Ministry of Foreign Affairs of the Bolivarian Republic of Venezuela on the occasion of the Independence Day.,The Ministry of Foreign Affairs of the Republic of Abkhazia has sent a congratulatory note to the Ministry of Foreign Affairs of the Bolivarian Republic of Venezuela on the occasion of the Independence Day.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=14,Notes,5 July 2017,Daur Kove congratulated Vitaly Ignatyev on his birthday.,"Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia congratulated Vitaly Ignatiev, the Minister of Foreign Affairs of the PMR on his birthday."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=14,Notes,1 July 2017,"Daur Kove congratulated Semen Grigoryev, the Ambassador Extraordinary and Plenipotentiary of the Russian Federation to the Republic of Abkhazia on his birthday.","Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia congratulated Semyon Grigoriev, the Ambassador Extraordinary and Plenipotentiary of the Russian Federation to the Republic of Abkhazia on his birthday."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=14,Notes,26 June 2017,Daur Kove congratulated Samuel Moncada on his appointment as the Minister of Foreign Affairs of the Bolivarian Republic of Venezuela,The Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove congratulated Samuel Moncada on his appointment as the Minister of Foreign Affairs of the Bolivarian Republic of Venezuela.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/notes/?PAGEN_1=14,Notes,11 June 2017,Daur Kove sent a congratulatory note to Sergey Lavrov on the occasion of the celebration of the Day of Russia,"The Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove sent a congratulatory note to the Minister of Foreign Affairs of the Russian Federation, Sergey Lavrov on the occasion of the celebration of the Day of Russia.

"
