State,Date_of_Scraping,URL,News_type,News_Dates,News_Titles,News_Shorts
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=23,Homepage,"  Sun, 27/08/2017 - 18:30",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

"
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=23,Homepage,"  Sat, 26/08/2017 - 20:29",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

A solemn assembly entitled “I couldn’t imagine myself without Russia, without its love or without my love” dedicated to the 9th Anniversary of the Day of Recognition of the Independence of the Republic of South Ossetia by the Russian Federation was organized in Tskhinval on August 26.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=23,Homepage,"  Sat, 26/08/2017 - 19:26",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Anatoliy Bibilov, the President of the Republic of South Ossetia, hosted a meeting with Vyacheslav Bitarov, the Head of the Republic of North Ossetia-Alania, heading the delegation of North Ossetia, which arrived in Tskhinval on the occasion of the festivities, dedicated to the Day of the Recognition of the Independence of the Republic of South Ossetia, on August 26, 2017.
Dmitriy Medoev, the Minister of Foreign Affairs of the Republic of South Ossetia, participated in the meeting.
The President welcomed the guests and marked that August 26 is a holiday for the whole Ossetian nation.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=23,Homepage,"  Sat, 26/08/2017 - 16:24",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"
Festivities dedicated to the 9th anniversary of the recognition of the independence of the Republic of South Ossetia by the Russian Federation are taking place in the Republic on August 26.
The correct and fateful decision taken by Dmitriy Medvedev, the President of the Russian Federation, nine years ago gave the Republic the chance for stable development, and after two decades of ethnical cleanings, which culminated in the barbarous action of the Tbilisi regime in August 2008, provided guarantees of security against other attempts of military aggression from Georgian side.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=23,Homepage,"  Fri, 25/08/2017 - 18:23",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

"
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=23,Homepage,"  Fri, 25/08/2017 - 17:20",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

"
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=23,Homepage,"  Tue, 22/08/2017 - 15:18","Answer of Dmitriy Medoev, South Ossetia Foreign Minister, to the question of South Ossetia Today International Information Agency ","

Вопрос: August 18 saw Ian Kelly, the US Ambassador to Georgia, visiting Ergneti, a Georgian village adjacent to the border with the Republic of South Ossetia, where he claimed that “occupation will not last, that barbed wire will not stand”. How can you comment on that?
Ответ: The statements of the US Ambassador made about the state border of the Republic of South Ossetia looks like the last desperate attempt of Georgian mentors to bring hope for restoration of the mythical territorial integrity of Georgia. However, that traditional performance resembled all previous prearranged actions, organized near the state border, but with one difference – this time services of the elderly grandfather were not necessary for the organizers.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=23,Homepage,"  Tue, 15/08/2017 - 17:15",South Ossetian Foreign Minister Dmitriy Medoev’s Interview to Sputnik-South Ossetia IA,"

— Mr. Medoev, did you expect your appointment as the Minister of Foreign Affairs or in other words, was there any agreement between you and the President during the presidential campaign?
— I had no agreements either with the President or with anyone from his team. I purposefully participated in the election campaign as a member of a presidential candidate’s team. Positions and career were the least of my concerns – one had to be result-orientated and thus we gained a fair and merited success. It was a natural decision for me, as there is no secret that yet in 2011 I supported this candidate and even today I believe that unless the famous events disrupt the electors’ choice, it would have been Anatoliy Bibilolov, who would have become the President. Neither before, nor later have I changed my political orientation. I have always considered upholding national interests as the main thing in my work.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=23,Homepage,"  Sat, 12/08/2017 - 19:30",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

August 12, 2017 saw a meeting Anatoliy Bibilov, the President of the Republic of South Ossetia, and Vyacheslav Bitarov, the Head of the Republic of North Ossetia-Alania, with the participants of Ethnolager 2017, a summer cultural and educational course, organized in framework of the international project “Trace of the Alans”. Dmitriy Medoev, the South Ossetian Foreign Minister, participated in the meeting, which was organized in the village of Nar.
The leaders of the Republics welcomed the guests. 
In particular Anatoliy Bibilov noted that he is pleased to see the descendants of the Alans in their homeland.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=24,Homepage,"  Fri, 11/08/2017 - 18:28",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


Commemoration events, dedicated to the 9th anniversary of Georgian military aggression against the Republic of South Ossetia, were organized in Italy on August 8, 2017.
The attendees who came to Piazza Collenuccio in Pesaro observed a minute of silence in tribute to the memory of numerous victims of the Georgian aggression. 
As Mauro Murgia, the Representative of the Ministry of Foreign Affairs of the Republic of South Ossetia in Italy, marked, “Today we have been looking back to the tragedy of the people of South Ossetia, which happened nine years ago, when the world became evident of the unprecedented cruelty and cynicism, shown by the fascist Georgian regime”.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=24,Homepage,"  Tue, 08/08/2017 - 17:25",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Commemoration events, dedicated to the 9th anniversary of Georgian military aggression against the Republic of South Ossetia, are being hold in the Republic on August 7-8.
The tragic events, which happened nine years ago, will remain an open wound in the heart of the Ossetian people. 
During the opening ceremony of the Olympic Games in Beijing in August 2008, Georgia has brought down the power of its military vehicle on South Ossetia. The treacherous attack of Georgia against South Ossetia became not only a violation of the fundamental principles of international law, but also a demonstration of complete disregard of the norms of a civilized society.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=24,Homepage,"  Tue, 01/08/2017 - 17:23",Statement of the Ministry of Foreign Affairs of the Republic of South Ossetia,"
Large-scale joint military exercises of NATO and partners of the Alliance Noble Partner 2017, which are characterized by an unprecedented increase in the military potential involved, started in Georgia for the third time on July 30, 2017.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=24,Homepage,"  Sat, 29/07/2017 - 18:22","Responces of Dmitriy Medoev, South Ossetian Foreign Minister, to questions of South Ossetia Today International Information Agency","

- Could you, please, be more precise about official and working visits of the President? What is their purpose, and what agreements have been concluded? 
- The primary role in foreign policy implementation is played by the President. As earlier, further development and strengthening of the strategic partnership with the Russian Federation is the top priority of our foreign policy.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=24,Homepage,"  Wed, 26/07/2017 - 18:18",President of the Republic of South Ossetia Anatoliy Bibilov met with Patriarch of Moscow and all Russia Cyril ,"

Anatoliy Bibilov, the President of the Republic of South Ossetia, met with Cyrill, the Patriarch of Moscow and all Russia.
In his welcoming speech the Primate of the Russian Orthodox Church expressed confidence that the work of Anatoliy Bibilov at the high post would promote consolidation of the society and wished to discuss religious issues and hear the opinion of the President on the situation in South Ossetia.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=24,Homepage,"  Mon, 24/07/2017 - 18:16",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

On July 24, 2017 Dmitriy Medoev, the Minister of Foreign Affairs of the Republic of South Ossetia, hosted a meeting with Mauro Murgia, the Representative of the Ministry of Foreign Affairs of the Republic of South Ossetia in Italy, Francesca Matacena, director of the Conservatory of Pesaro, and Rosanna Pezzolesi, secretary of the Conservatory, who had arrived in Tskhinval on a working visit.
Issues, related to work of the representative office of the Ministry of Foreign Affairs of the Republic of South Ossetia in Italy were discussed during the meeting. The parties exchanged opinion on the perspectives of various projects, which could be implemented in the Republic in economic, educational and cultural spheres.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=24,Homepage,"  Thu, 20/07/2017 - 18:14",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Diplomats from the CIS countries, Abkhazia and South Ossetia are participating in the Fourth Forum of Young Diplomats, which takes place on July 20-21 in Moscow. Officers of the South Ossetian Foreign Ministry represent the Republic.
The general topic of the Forum is “Information Technologies in Modern Diplomacy”. 
Young diplomats from Abkhazia, Armenia, Belarus, Kyrgyzstan, Moldavia, Tadjikistan and Uzbekistan take part in work of the Forum.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=24,Homepage,"  Wed, 19/07/2017 - 18:11",South Ossetian Foreign Minister Dmitriy Medoev’s Answer to Media ,"

Q: Today Presidents of Georgia and Ukraine have visited the state border of the Republic of South Ossetia with Georgia. What are your comments on this fact?
A:  It recently has become a bad tradition for Georgian authorities to organize provocative ceremonial excursions to the state border between South Ossetia and Georgia for their guests. Poroshenko was no exception and was shown a great honor – he participated in another border theatrics, claiming that he had arrived to testify “the territorial integrity” of Georgia.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=24,Homepage,"  Tue, 18/07/2017 - 18:08",Tskhinval welcomes any efforts aimed at establishment of peace in Donbass,"

МОСКВА, 18 июл — РИА Новости. Tskhinval welcomes any steps aimed at settlement of the conflict in Donbass, stated South Ossetian Foreign Minister Dmitriy Medoev in his comment to RIA Novosti, made on the suggestion of Alexander Zakharchenko, the Head of self-declared Donetsk People’s Republic, to establish the state of Malorossiya.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=24,Homepage,"  Fri, 14/07/2017 - 18:06",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Commemoration events, dedicated to the Day of Peacekeepers are taking place in the capital of South Ossetia on July 14. 25 years have passed since the significant event in the recent history of South Ossetian people – bringing peacekeeping forces to the area of Georgian-Ossetian conflict. It had been done in accordance with General provisions of the Agreement on Principles of Settlement of the Georgian - Ossetian Conflict, signed by Heads of Russia, Georgia, North Ossetia and South Ossetia on June 14, 1992 in Sochi. The dividing line which became a buffer zone between the warring parties has been established.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=25,Homepage,"  Thu, 13/07/2017 - 18:03","Dmitriy Medoev, South Ossetian Foreign Minister’s speech in South Ossetian State University","
Dmitriy Medoev, the Minister of Foreign Affairs of the Republic of South Ossetia, participated in the round table entitled “NATO Enlargement across the World: Accession of Montenegro and Further Threats”, which was organized in South Ossetian State University on July 12. The Minister emphasized the role of South Ossetia in the system of global military-political relations. In particular, Minister Medoev reminded the attendees that “We are a part of the ocean where the interests of NATO member states intersect with interests of Eastern and Southern states and Russia. South Ossetia is located at the crossroads of military and political influences and trends of NATO, and therefore we can not afford to be relaxed”.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=25,Homepage,"  Tue, 11/07/2017 - 11:02",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"
Pertaining to the meeting of Dmitry Medoev and Sergey Lavrov, Ministers of Foreign Affairs of the Republic of South Ossetia and the Russian Federation 
On the invitation from Foreign Minister Lavrov, Dmitriy Medoev, South Ossetian Foreign Minister, arrived in Moscow on a working visit on July 9.
The meeting of the Ministers of Foreign Affairs of the Republic of South Ossetia and the Russian Federation was held in the Reception House of the MFA of Russia.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=25,Homepage,"  Sun, 09/07/2017 - 16:11",Message of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

July 7-8 saw the official visit of Anatoliy Bibilov, the President of the Republic of South Ossetia, to the Republic of Abkhazia.
Dmitriy Medoev, Foreign Minister, Uruzmag Dzhagaev, Prosecutor General, Viktor Shargaev, Head of KGB, Zhanna Zasseeva, Minister of Culture, Oleg Botsiev, Ambassador Extraordinary and Plenipotentiary of the Republic of South Ossetia in the Republic of Abkhazia, Anatoliy Dzhidzhoev, Chair of the Public Chamber of the Republic of South Ossetia, were members of the presidential delegation.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=25,Homepage,"  Fri, 07/07/2017 - 20:08",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Dmitriy Medoev, the Minister of Foreign Affairs of the Republic of South Ossetia, and Daur Kove, Abkhazian Foreign Minister, signed the Plan of Consultations between the Ministries of Foreign Affairs of the Republic of South Ossetia and Abkhazia for 2017-2018 on July 7.
The Plan will promote foreign policy coordination between the two Republics.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=25,Homepage,"  Fri, 07/07/2017 - 11:29",Comment of the Ministry of Foreign Affairs of the Republic of South Ossetia to South Ossetia International Information Agency,"

Q: A propaganda campaign connected with the work on the designation of the line of the state border between the Republic of South Ossetia and Georgia has been launched in Georgia. As they say in Tbilisi, this line was moved deeper into the territory of the neighboring state, and residents of the areas of Georgia bordering with South Ossetia lost their agriculturally used land. How would you comment on this?
A: This campaign is just another blatant provocation, fabricated without rhyme or reason. Similar hysterics of the official Tbilisi, normally arranged to some events, in this case to the next meeting in the Karasin-Abashidze format, have already become traditional and surprise particularly nobody. It should be noted that such actions were resorted to in Tbilisi too often.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=25,Homepage,"  Thu, 06/07/2017 - 11:16",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Official meeting of Dmitriy Medoev and Daur Kove, Foreign Ministers of the Republic of South Ossetia and the Republic of Abkhazia correspondingly, took place in the Ministry of Foreign Affairs of the Republic of Abkhazia on July 5.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=25,Homepage,"  Tue, 04/07/2017 - 11:12",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Anatoliy Bibilov, the President of the Republic of South Ossetia, received credentials from Marat Kulakhmetov, the newly appointed Ambassador Extraordinary and Plenipotentiary of the Russian Federation in the Republic of South Ossetia, on July 3.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=25,Homepage,"  Tue, 04/07/2017 - 11:11",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Dmitriy Medoev, the Minister of Foreign Affairs of the Republic of South Ossetia, hosted a meeting with Marat Kulakhmetov, the Ambassador Extraordinary and Plenipotentiary of the Russian Federation in the Republic of South Ossetia, on July 3.
A ceremony of credential letters presentation by the Ambassador Extraordinary and Plenipotentiary of the Russian Federation Marat Kulakhmetov to the Minister of Foreign Affairs of the Republic of South Ossetia Dmitry Medoev took place.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=25,Homepage,"  Wed, 28/06/2017 - 15:46",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Andrey Tskhovrebov, the First Deputy Minister of Foreign Affairs of the Republic of South Ossetia, participated in a ceremony of solemn cancellation of stamps (edition - “Churches”), issued on the occasion of the 3rd anniversary of recognition of the Donetsk People’s Republic by the Republic of South Ossetia, on June 27.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=25,Homepage,"  Fri, 23/06/2017 - 18:44",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"
Pertaining to the 25th Anniversary of the Agreement on Principles of Settlement of the Georgian - Ossetian Conflict signed in Sochi

June 24 will see the 25th anniversary of the historical event – signing of Sochi Agreements on the Principles of Settlement of Georgian-Ossetian Conflict.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=26,Homepage,"  Thu, 22/06/2017 - 20:50",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Dmitriy Medoev, the Minister of Foreign Affairs of the Republic of South Ossetia, hosted a meeting with Farrukh Islomov, Head of the Representation of the International Committee of the Red Cross (ICRC) in South Ossetia, on June 22.
In the course of the conversation, issues related to the full range of activities of the ICRC Representative Office in South Ossetia were discussed. The Head of the Representation of the ICRC's Office informed the Minister about the most significant areas of work including humanitarian problems and plans for the near future.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=26,Homepage,"  Thu, 22/06/2017 - 19:48",Joint statement of South Ossetian and Abkhazian delegations on the Geneva International Discussions on security and stability in Transcaucasia,"


The UN General Assembly has been accepting draft resolution on refugees and displaced persons from South Ossetia and Abkhazia prepared by Georgian party for several years already. Delivering again and again the same writing of the document Georgia tries to impose on international community a unilateral politicized corrupt vision of the problem of refugees to support their non-legitimate territorial claims.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=26,Homepage,"  Thu, 22/06/2017 - 15:42",The message of South Ossetia delegation for mass media,"
Pertaining to the results of the 40th round of the Geneva International Discussions
"
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=26,Homepage,"  Tue, 20/06/2017 - 19:01",Pertaining to the mourning ceremony in honor of the 13 Communards,"

A mourning meeting dedicated to the 97th anniversary of one of the bloodiest dates in the Ossetian history – the Execution of 13 Communards in 1920, took place in South Ossetia on June 20. To pay tribute to the heroes who sacrificed their lives for freedom of the Ossetian people, Analotliy Bibilov, the President of the Republic, Erik Pukhaev, the Prime Minister, Petr Gassiev, the Speaker of the Parliament, cabinet ministers, members of the parliament, public members came to the memorial at the Hill of Zguder.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=26,Homepage,"  Mon, 19/06/2017 - 18:00",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Dmitriy Medoev, the Minister of Foreign Affairs of the Republic of South Ossetia, hosted a meeting with Magomed Shamilov, the Plenipotentiary Representative of the Republic of Dagestan in the Republic of South Ossetia, on June 19.
The parties exchanged opinion on current issues of bilateral cooperation between South Ossetia and the republics of Northern Caucasus and further development of traditionally friendly Ossetian-Dagestan relations, including building humanitarian, cultural, trade and economic relations.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=26,Homepage,"  Wed, 14/06/2017 - 15:38",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

On the occasion of the 25th Anniversary of the Ministry of Foreign Affairs, a ceremonial reception on behalf of South Ossetian Foreign Ministry was organized on June 13. Anatoliy Bibilov, the President of the Republic, Erik Pukhaev, the Prime Minister, Petr Gassiev, the Speaker of the Parliament, Elbrus Kargiev, the Ambassador Extraordinary and Plenipotentiary of the Russian Federation, Alan Elbakiev, the Ambassador Extraordinary and Plenipotentiary of the Republic of Abkhazia, Egor Kochiev, the Head of Diplomatic Mission of the Pridnestrovian Moldavian Republic in the Republic of South Ossetia, and other officials participated in the event.
Dmitry Medoev, the Head of Foreign Policy Agency, was welcoming the guests. In his opening speech he noted that established 25 years ago, the diplomatic service of the Republic from its first days of working in hard conditions has been participating actively both in internal and foreign politics.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=26,Homepage,"  Tue, 13/06/2017 - 15:35",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

On the occasion of the 25th Anniversary of the Ministry of Foreign Affairs, Anatoliy Bibilov, the President of the Republic of South Ossetia, decorated veterans and employees of the Ministry with National Awards of the Republic on June 13.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=26,Homepage,"  Wed, 07/06/2017 - 19:33",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

June 7, 2017 saw Dmitriy Medoev, South Ossetia Foreign Minister, hosting a meeting with Dusan Ignjatovic, an independent international expert, who since 2015, upon the OSCE invitation has been participating in search of South Ossetian citizens, unaccounted for as a result of Georgian aggression.
Issues related to the work conducted by Mr. Ignjatovic in clarifying the destiny of the missing people and the expert’s further activity were discussed during the meeting.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=26,Homepage,"  Wed, 07/06/2017 - 18:05",Statement of the Ministry of Foreign Affairs of the Republic of South Ossetia,"
Resolution on “Status of internally displaced persons and refugees from Abkhazia, Georgia and the Tskhinvali region/South Ossetia, Georgia” submitted by Georgia, has for the 9th time been adopted on the 71st session of the UN General Assembly on June 1, 2017.
Unfortunately, the contents of the document again fails to describe true problems of people, who suffered of several military aggressions form Georgia against its neighboring states and proceeding territorial claims to the Republic of South Ossetia and the Republic of Abkhazia. 
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=26,Homepage,"  Mon, 05/06/2017 - 17:31",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

“The Days of Ossetian Culture” which are annually organized by Association “Renaissance Sandidzan”, headed by Radion Pukhaev, have been taking place in Brussels these days. Alan Kochiev, Deputy Foreign Minister of the Republic of South Ossetia, participated in the solemn opening ceremony. On behalf of Anatoliy Bibilov, the President of the Republic, and Dmitriy Medoev, South Ossetia Foreign Minister, he welcomed the attendees.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=27,Homepage,"  Fri, 02/06/2017 - 19:29",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Dmitriy Medoev, the Minister of Foreign Affairs of the Republic of South Ossetia, hosted a meeting with applicants, recommended by the MFA of the Republic for enrolment to the Diplomatic Academy of Russian Foreign Ministry, on June 2, 2017.
The Minister spoke in detail about the conditions and education process in the prestigious institution of the Ministry of Foreign Affairs of the Russian Federation, gave explicit answers to questions from the applicants and assured them that the Ministry would carefully follow the achievements of the students studying foreign policy in the Russian Federation.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=27,Homepage,"  Fri, 02/06/2017 - 16:28",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Dmitriy Medoev, the Minister of Foreign Affairs of the Republic of South Ossetia, hosted a meeting with Egor Kochiev, Head of Diplomatic Mission of the Pridnestrovian Moldavian Republic in the Republic of South Ossetia, on June 2, 2017.
Further development of friendly relations between the two Republics became subject of discussion, which run in a confident, warm and constructive atmosphere.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=27,Homepage,"  Thu, 01/06/2017 - 17:26",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


A delegation of the Republic of South Ossetia, headed by President Bibilov, is participating in the SPIEF-2017 (St. Petersburg International Economic Forum).
Aza Khabalova, the Minister of Finance of the Republic of South Ossetia, and Znaur Gassiev, the Ambassador Plenipotentiary of the Republic of South Ossetia in the Russian Federation, are members of the delegation of the Republic. 
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=27,Homepage,"  Thu, 01/06/2017 - 15:25",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

Dmitriy Medoev, the Minister of Foreign Affairs of the Republic of South Ossetia, hosted a meeting with Alan Elbakiev, the Ambassador Extraordinary and Plenipotentiary of the Republic of Abkhazia in the Republic of South Ossetia.
In his welcoming speech Minister Medoev noted the traditionally friendly interstate relations between South Ossetia and Abkhazia and the open and confident dialogue with Abkhazian foreign-policy partners.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=27,Homepage,"  Sun, 28/05/2017 - 19:23",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"
Pertaining to the 25th Anniversary of the Act of Declaration of Independence of the Republic of South Ossetia

Against the background of escalation of the armed aggression of Georgia against the people of South Ossetia and bloody fighting, a session of the Supreme Soviet of the Republic of South Ossetia took place in Tskhinval on May 28-29, 1992 where the Act of Declaration of Independence of South Ossetia was adopted.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=27,Homepage,"  Fri, 26/05/2017 - 19:19",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"
Pertaining to the appointment of a Minister of Foreign Affairs of the Republic of South Ossetia

Under the President Decree dated May 25, 2017 Dmitriy Medoev was appointed as the Minister of Foreign Affairs of the Republic of South Ossetia.
Biographic reference:
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=27,Homepage,"  Fri, 19/05/2017 - 16:33",Statement of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

May 20 is annually celebrated in South Ossetia as the Commemoration day of victims of Georgian aggression. 25 years ago the roundabout way nearby Ossetian village Zar became a scene of the atrocity committed by armed forces of Georgia. Refugees driving in a column their way from South to North Ossetia were shot down at point-blank range from an ambush. 33 persons, mostly children, women and elderly, were killed as a result of that barbarous action; about 20 persons were badly wounded.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=27,Homepage,"  Fri, 19/05/2017 - 16:30",Comment by representative of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

The scandal which has burst in Georgia after the visit of the Co-chairs of the Geneva International Discussions to Tskhinval can only cause bewilderment and again disappointment with the priorities, Georgian policy in relation to South Ossetia is based on. This time the inexplicable overreaction of Tbilisi was caused by words of congratulation on the occasion of inauguration expressed by Mr. Herbert Zalber, the Co-chair of the GID representing the EU, at the meeting with Anatoliy Bibilov, the President of the Republic of South Ossetia.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=27,Homepage,"  Wed, 17/05/2017 - 17:32",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


Working meeting of South Ossetia delegation at the GID, headed by Murat Dzhioev, the Acting Foreign Minister and the Plenipotentiary of the President of the Republic of South Ossetia on post-conflict settlement, and the Co-Chairs of the Discussions, representing the EU, the OSCE and the UN, who arrived to the Republic in anticipation of a regular round of the Discussions, took place in Tskhinval on May 16.
The agenda of the coming round scheduled for June 20-21, including the key objective of the Discussions – elaboration of a bilateral legally binding agreement between Georgia and South Ossetia on non-use of force, was discussed through the meeting.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=27,Homepage,"  Thu, 11/05/2017 - 17:40",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


The official delegation of the Republic of South Ossetia headed by the President Anatoliy Bibilov arrived in Donetsk on May 10 to participate in festivities dedicated to the 3rd anniversary of the proclamation of the Donetsk People's Republic.
May 11 saw Anatoliy Bibilov, the President of the Republic of South Ossetia, and Alexander Zakharchenko, the President of the Donetsk People's Republic, signing the Treaty of Friendship, Cooperation and Mutual Assistance between the Republic of South Ossetia and the Donetsk People's Republic.
In particular, the Treaty provides for further development of relations in political, economic, social, cultural and other spheres of mutual interest.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=28,Homepage,"  Mon, 08/05/2017 - 21:39",Comment of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

It became known that on May 3 the Committee of Ministers of the Council of Europe (CMCE) made a decision concerning the agenda “the Council of Europe and the Conflict in Georgia” which in fact borders on the absurd. According to that decision, Russia at once became a party in Georgian-South Ossetian conflict and for that reason has to bear international legal responsibility for the excesses which allegedly happen on the ground. Besides, the U.S.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=28,Homepage,"  Thu, 04/05/2017 - 16:23",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"

May 3 saw Murat Dzhioev, the Minister of Foreign Affairs of the Republic of South Ossetia, hosting a meeting with Julien Columeau, Head of Protection Department of the ICRC Representation in the Republic of South Ossetia, whose mission in Tskhinval is terminating.
The Minister thanked Mr.Kolumo for contribution to fruitful work of the Representation on territory of the Republic and wished him success in further activities. 
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=28,Homepage,"  Fri, 21/04/2017 - 17:10",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


Murat Dzhioev, the Minister of Foreign Affairs of the Republic of South Ossetia, hosted a meeting with Alba Azucena Torres Mejia, the First Secretary of the Embassy of Nicaragua in the Republic of South Ossetia, who arrived in Tskhinval on the occasion of inauguration of Anatoliy Bibilov, the president elect of the Republic of South Ossetia, on April 21.
 "
South Ossetia,2021-05-26,http://www.mfa-rso.su/en/node?page=28,Homepage,"  Fri, 21/04/2017 - 17:00",Press release of the Ministry of Foreign Affairs of the Republic of South Ossetia,"


April 21 saw Murat Dzhioev, South Ossetia Foreign Minister, hosting a meeting with a delegation of the Nagorno-Karabakh Republic, headed by Karen Mirzoyan, the Minister of Foreign Affairs. Semen Afiyan, the NKR MFA Secretary General, was also among the delegates who arrived in Tskhinval on the occasion of inauguration of Anatoliy Bibilov, the president elect of the Republic of South Ossetia.
 "
